,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RFX8,26.0332370645235,2.28424507715137,0.622192470624967,3.67128370238383,0.0002413352701495,0.0055885603784789
PITRM1-AS1,47.3471999266364,2.48921699915136,0.679919351902799,3.6610474347952,0.0002511862439383,0.0058076596214767
MCMDC2,251.703556907865,0.857530390311041,0.234428431454791,3.65796241091352,0.0002542283197002,0.0058598252421784
CDK10,180.6743562363,1.35985207798895,0.372051643739327,3.65500892381949,0.000257173032357,0.0059094320979065
LOC101928694,107.386530196507,1.08812239711776,0.298093384889492,3.65027354606057,0.0002619611768507,0.0060009631803002
UPK1B,273.184545732573,0.716863837746999,0.19674394352412,3.64363865492568,0.0002688107363831,0.006110936755612
LINC00881,22.0426152335669,3.92250775119582,1.07696767537648,3.64217779314927,0.000270341246933,0.0061363759749045
FKBP14,811.473873502816,0.474109425174541,0.130268222605725,3.63948640498075,0.0002731823589953,0.0061726795752998
LINC00936,2249.85846394734,0.884378365280797,0.243138936867557,3.63733746916289,0.0002754709087461,0.0062055855923436
LOC101928381,26.2634418005547,1.55646042972754,0.428099584663529,3.63574384439281,0.000277179659238,0.0062159101627319
CHGA,63.3306437021922,1.87637828910128,0.51674570886675,3.63114440411372,0.0002821672411089,0.006308785707133
RPL21P44,207.138168444587,-0.801789829704178,0.221735490584426,-3.61597427453273,0.0002992200925451,0.0066402816073296
MRPL16,149.102900422166,-0.80646001627652,0.223080874394663,-3.615101556621,0.0003002299045698,0.0066418961322488
GPR4,269.04774096392,1.86954177695004,0.517222576467025,3.61457883319838,0.0003008362693436,0.0066418961322488
CD14,16510.0656821169,0.538851638882139,0.149051952401942,3.61519342885922,0.0003001234501266,0.0066418961322488
LOC221946,275.326193902089,0.692501788010959,0.1916429057533,3.61350077264226,0.0003020904547801,0.006654468171546
ISLR2,34.7018246083043,1.41269805767101,0.391070044689876,3.61239137810032,0.0003033862042662,0.0066731540770248
SMIM15,72.3071283560931,-0.8548603266187,0.236940699252246,-3.60790834717939,0.0003086754854261,0.0067794956025927
CLMP,44.3015171379476,1.9315666471255,0.535585564898454,3.60645763014864,0.0003104055147541,0.0067974705455641
CATIP,63.6614875594179,1.00204766757551,0.27802621912775,3.60414809336771,0.0003131784577432,0.0068381117720709
MGAT3,71.8264029076765,-1.48615619668783,0.41254125483978,-3.6024426145332,0.0003152410067245,0.0068630498296095
NICN1,348.467670970301,0.591423035340846,0.16416090958606,3.60270320645852,0.0003149250346456,0.0068630498296095
FOXQ1,93.5452426538848,4.01661885219925,1.11558819481276,3.60044940496469,0.0003176676414607,0.0068957460510972
PUS7L,163.635760398615,1.23266708830781,0.342695942613779,3.59697018559988,0.0003219453685164,0.0069683182593411
HTATSF1P2,2634.68601882076,-0.965933709318136,0.268820490599401,-3.5932294713262,0.0003266047190412,0.0070589219928444
LOC148696,216.402579247091,-1.32713577975576,0.370989804493194,-3.57728369804865,0.0003471833028909,0.0074928286483549
NFKBID,12355.1320052542,-1.00843432638518,0.283044171561979,-3.56281608209821,0.0003668977360971,0.0078840719573727
SPHK1,179.980471680087,1.76985226501638,0.497049308892405,3.56071768605858,0.0003698425560078,0.0079245144220478
GRTP1,395.779639381643,0.803764522656573,0.226619938187841,3.54675113356685,0.0003900128247636,0.008298917641939
ZNF284,23.8108612558372,2.05605243672166,0.583781851878282,3.52195332915272,0.0004283795521583,0.0089851255433712
SLC15A4,5962.27611398079,-0.904233364618028,0.25689972628879,-3.51979107833516,0.0004318868480284,0.0090346837548106
MTHFD2P1,136.620113277271,0.803603789607661,0.228312755664548,3.51974985921665,0.0004319539674901,0.0090346837548106
FREM2,96.3373193925547,0.86538810104633,0.246633354131623,3.50880400622737,0.0004501264785168,0.0093362116469012
HNRNPH3,3600.43472069592,-0.705688184495834,0.201172460160457,-3.50787669412091,0.0004516983599068,0.0093558022795715
SASH1,142.322059084177,0.645163590290895,0.183963896931571,3.50701197926285,0.0004531687473322,0.009373239291214
THUMPD3-AS1,282.988314141086,0.785108239295399,0.223984249890743,3.50519395751427,0.0004562747464095,0.0094244117634425
XKR8,3177.4189020755,-0.839980434090118,0.239737915271219,-3.5037446335505,0.0004587650624041,0.0094627432581361
C17orf96,28.8365917206998,2.18816559280187,0.624902219863983,3.50161276955962,0.0004624512167327,0.0095256008220106
AEN,85.942250629111,1.40911519864766,0.403182277817091,3.49498297960141,0.0004740919870831,0.0097519086943048
FBXO33,2269.02430754511,-0.7194944083517,0.206037152027112,-3.4920615106203,0.0004793078557111,0.009805100208807
USE1,146.660456079974,1.02116548711851,0.292491861608906,3.49126119783777,0.0004807460121882,0.009821048328442
MYB,93.8715892628956,-2.38696319683371,0.684558364304244,-3.48686587046484,0.0004887163969173,0.0099702156323224
HRH1,217.928634872621,0.863545191394377,0.248248160059745,3.47855626074549,0.0005041226027598,0.0102146472485831
APOF,24.7745082222816,1.57695293754238,0.45339469625904,3.47810186257982,0.0005049779874705,0.0102180959662798
LOC102467147,24.6945885605726,1.528964844616,0.440054493510938,3.47448978970144,0.0005118258422264,0.0103286316442809
SNHG9,59.2916540841055,1.55340190991051,0.447901408191826,3.46817822292986,0.0005239996449037,0.0105457580356947
ABCC6P1,55.2924193805099,-1.14408227990523,0.329938611161839,-3.46756105893905,0.0005252044088771,0.0105557592312466
PDE7B,115.181017488437,1.01851112054109,0.294262286172448,3.46123566763906,0.0005377018780341,0.010792393145523
LRRC17,112.898739738812,-0.877926660618246,0.254176505277475,-3.45400397908472,0.0005523292261296,0.0110562224822435
NOP2,1624.83869598419,0.996642729589186,0.288707403711141,3.45208580305877,0.0005562708029015,0.0111078417629689
IL23A,304.13752688019,1.47725729816919,0.427939426844639,3.45202429479698,0.0005563976260268,0.0111078417629689
FAM229B,50.1029311478111,1.01771684011972,0.295050765096192,3.44929402161668,0.0005620543485853,0.0112057707225308
SLC20A1,7391.84512725879,0.932472625885863,0.270490821032324,3.44733555958422,0.000566144932422,0.0112572258362804
LINC00462,12.6145486102602,3.47880560660986,1.01004298561457,3.4442154008853,0.0005727192308703,0.0113727854726626
KIAA1875,385.295036382753,0.698717710970913,0.20310388515256,3.44019864733793,0.0005812873704363,0.0115275778661125
LOC102723604,25.9042696250197,2.50878812282781,0.730066705270392,3.43638205210118,0.0005895389855774,0.0116447614462467
CFB,50.1791399174858,1.33573218510937,0.38906015796791,3.43322788970733,0.0005964405546236,0.0117654999882301
SNORD10,44.7409773287008,1.430836597604,0.416865256313508,3.43237191378676,0.0005983264328961,0.0117871097672121
PRSS23,332.237262357385,0.668520470739154,0.194824250552636,3.43140275834675,0.0006004683659922,0.0118032858796572
MCM6,136.148002791805,-1.11112609589455,0.323822212240322,-3.43128437115962,0.0006007305024247,0.0118032858796572
CD300LG,287.519455383479,0.618006192376721,0.180693130548446,3.42019749450866,0.0006257568848454,0.0121985783316346
LOC143666,477.022783656309,1.04275133408535,0.30520391142131,3.41657264230114,0.0006341474263121,0.0123460059642213
ANKK1,60.3276266325592,1.3751834694334,0.402645287645966,3.41537206972744,0.0006369494154919,0.0123682638453537
LOC646736,188.258779568449,0.737902367034876,0.216081823324348,3.41492105019519,0.0006380050123741,0.0123726511697471
SREK1,1436.47712277568,-0.537656749673523,0.157529034808753,-3.41306445714125,0.0006423674688575,0.0124249365279803
LOC101927189,49.4798577035114,0.964847918299723,0.282809586100773,3.41165209992536,0.000645704663055,0.0124733078240163
CCDC174,833.002144707403,-0.508472415453764,0.149383838975205,-3.40379802086999,0.0006645587401393,0.0127878251505787
ZNF92,177.052298956401,-0.619275441641988,0.181926273671941,-3.40399123855358,0.0006640888344257,0.0127878251505787
LOC285847,24.3468138635628,2.14785801277831,0.63196375922314,3.3987044058011,0.0006770584852288,0.0129448374233571
PPP1R35,502.024629737842,1.10883878405386,0.326229985401712,3.39894808470306,0.0006764555526308,0.0129448374233571
MET,42.364378050531,1.11876427678667,0.329453750137151,3.39581588104835,0.0006842436988857,0.0130654625883258
SNORA48,27.6216965107132,1.52891799466108,0.450432451048881,3.39433358120807,0.0006879583824728,0.0131195950867242
C2CD4B,12.4146116126767,-3.68793835594306,1.08907558564748,-3.38630156120017,0.0007084149007198,0.0134455354039166
CLEC4E,8749.19621563778,-0.428769362593718,0.126858349878745,-3.37990650992663,0.0007251049004334,0.0136706566120916
PPP1R3B,10962.4794976384,1.08359595210724,0.320751125036865,3.37830756472857,0.0007293345832752,0.0137120782069193
ZNF184,227.612224001959,2.46314323005714,0.729294490066425,3.37743293499008,0.0007316579235121,0.0137247982557692
ADAM33,37.5532237114408,1.8219065234769,0.539735589219121,3.37555380795399,0.0007366728513862,0.0138015103426178
PTCH2,118.645586452846,1.10689933283906,0.328238345056535,3.37224260818281,0.0007455874007583,0.0139122786011369
TTC21A,156.63584976858,0.705786548336603,0.209354157764261,3.37125641961857,0.0007482617584954,0.0139311206047976
LINC01032,32.4491009937375,1.56939583772656,0.466058945859235,3.36737627647762,0.0007588706889145,0.0140584330233332
TRIM7,272.577113565705,0.667392442161463,0.198156487973959,3.36800701801482,0.0007571366878822,0.0140584330233332
LINC01215,108.619880956428,1.24998347455588,0.371449081515021,3.36515430178908,0.0007650086422474,0.0141399897571547
SUCNR1,201.713246390781,1.40577308690837,0.417751218424564,3.36509631787517,0.0007651694316384,0.0141399897571547
SBF2-AS1,118.143417614555,1.14396709212296,0.340018844679568,3.36442261957871,0.0007670398985418,0.0141570123848452
CASC1,23.98819973865,-1.46887567257675,0.436659487564768,-3.36389272283675,0.0007685140941797,0.0141666881168135
LOC101927924,93.6069646714932,0.966430865895706,0.287539051423743,3.36104213014005,0.0007764898048351,0.0142784124038303
RPL39,1508.01306007336,1.00871190870978,0.300196380274578,3.36017345641259,0.0007789355117263,0.0143057454265696
FAM65C,113.050833864136,1.11394545531486,0.333133171060198,3.34384430037309,0.0008262609570957,0.015100526535747
GCNT7,453.137311242663,1.41987432068589,0.424743496660713,3.3428983182763,0.0008290827340569,0.0151335505666961
HSPA2,180.597144495369,0.895452266854419,0.268135998226806,3.33954512924814,0.0008391571509148,0.0152987171046376
UBE2C,147.8861305888,-1.13519911735417,0.340251533165918,-3.33635268823495,0.0008488540156154,0.0154377560181374
MRPL40,28.0089241684662,-1.59054529777971,0.477569835936459,-3.33049782061893,0.000866908422287,0.0157277436758719
FOSB,125298.481030695,0.636559172209819,0.191301583965687,3.32751647432253,0.0008762380801371,0.0158776895371638
LOC101928988,67.7603107960745,-1.29208171998205,0.3884504183231,-3.32624617978229,0.0008802414790005,0.0159308752139987
EMC1,569.22177794713,0.670210068726071,0.201703233054741,3.32275322797716,0.0008913372835035,0.0160843039239419
LOC101929057,130.774842574915,0.737726270891669,0.222242908820344,3.3194592115784,0.0009019197953138,0.0162443597916852
SOWAHC,159.398525248774,0.66084888867431,0.199391419530605,3.31432962476539,0.0009186314391787,0.0165054827138222
SLC52A1,43.7675180941033,1.24216585491543,0.375246778432918,3.31026387515673,0.0009320805641477,0.0166668074977645
MIR17HG,72.9445344155549,0.957834651191488,0.289595935610935,3.30748651278833,0.0009413724477504,0.0167443531831259
MFAP5,177.25671363947,0.664519600271663,0.201256155978069,3.30185974705825,0.0009604608239211,0.0170313344436817
DCLRE1A,37.7639800815513,1.67061556820945,0.506202356737929,3.30029196026514,0.0009658429258072,0.0170645662926191
SIGLEC9,1958.17192516942,-0.875006645130072,0.265145181488647,-3.30010389107349,0.0009664904270432,0.0170645662926191
FAM225B,14.8583436426484,-2.09203398326293,0.633953244145925,-3.29998150901707,0.0009669119906969,0.0170645662926191
CRNKL1,992.170013690656,-0.637260288539517,0.193251948784036,-3.29756203002988,0.0009752812966926,0.0171919266874439
NAA38,948.067824252888,1.03047707538164,0.312701557386781,3.2954011613925,0.0009828126946654,0.0173042334303973
LOC344967,142.322265690463,0.703878819249985,0.21372551996155,3.29337750296088,0.0009899146635245,0.0173473529696149
STARD4,270.73781769629,1.27219000249347,0.386268083064007,3.29354160561761,0.0009893369846077,0.0173473529696149
ZDHHC9,160.946941277485,-1.34534920881923,0.408435798825812,-3.29390619697612,0.0009880546564569,0.0173473529696149
NUDT16P1,141.254555091498,1.32220169098738,0.401635792413756,3.29204148624603,0.0009946293826153,0.017409516411905
TPRG1-AS1,100.214389179358,0.994382455892526,0.302144664424164,3.29108064108181,0.0009980329876843,0.0174486118937128
KLF17,44.0298722742935,1.62544970119221,0.495124679064208,3.28290988093006,0.001027415045876,0.0178576230526224
INCA1,109.184557972855,0.864414201509595,0.263501258243061,3.28049363890412,0.0010362560152976,0.0179903212527746
LINC01547,78.9914257536252,-1.3749756093328,0.419474455123774,-3.2778530195053,0.0010459984534389,0.0181172763485891
CNOT7,1092.72187688029,-0.613036372344867,0.187367354667701,-3.27184195684514,0.0010684928689724,0.0184213111618344
PF4V1,60.006770556287,1.65684999885345,0.507475761169026,3.26488499674688,0.0010950852874338,0.0187928732928672
OLFML3,21.284605194928,-2.23158306746026,0.683664120148523,-3.26415121357467,0.0010979255122618,0.0188199576601851
RGS18,6562.54635936516,-1.02254810827761,0.313498913946935,-3.26172775338766,0.0011073543760365,0.0189597885302326
C17orf105,11.5164792635479,3.89058372441866,1.19321123238631,3.26059931286253,0.001111770256572,0.0190135663259846
DGCR10,66.0161536416768,1.14425689235473,0.351849666554351,3.25211873457317,0.0011454815973402,0.0195006473300626
RPS2P32,68.7554954412194,1.19058192838181,0.366079632809033,3.2522484773221,0.001144958813294,0.0195006473300626
FADD,306.051990854854,-1.38811126299059,0.426886964931766,-3.2517068381614,0.001147142750806,0.0195066588857126
MCC,425.029783882595,-1.1690906997016,0.359788279380746,-3.24938517095053,0.0011565476144449,0.0196218368307369
ZBTB20-AS4,115.483843121972,0.69932734977543,0.215513191516971,3.24493987979553,0.0011747542281766,0.0198854821847878
LINC01565,155.209526229447,0.777117708941621,0.240462956184656,3.23175644711304,0.0012303187085263,0.0206154414609593
AZIN1-AS1,16.0772138619963,3.43971427805046,1.06518223756873,3.22922609552858,0.0012412571986799,0.0207753856385111
INHBE,101.365301491178,1.2042110844805,0.373949464847346,3.22025085654844,0.0012807846703317,0.0213091763071985
FLJ42393,51.3493455496135,1.33133210960468,0.41347094042759,3.21989281333262,0.0012823853543991,0.0213091763071985
C11orf95,21.1563690256376,-1.61243040407721,0.500937960235066,-3.21882255303745,0.0012871811245581,0.0213285912339288
C1orf162,1122.03432828024,-0.945918662231893,0.29419818203996,-3.21524305715598,0.0013033411537309,0.0215484774119616
BRD8,793.301413022748,-0.649598447059006,0.202308305938809,-3.21093315494168,0.0013230470672612,0.0218017689658195
PISD,5702.95775717691,-0.581790129280983,0.181914065391455,-3.19815913095587,0.0013830793634548,0.0225913061853248
AHR,672.273077555796,0.961572660732585,0.301108501378372,3.19344241803481,0.001405873727479,0.0229134370468794
RPL13P5,60.9282711551644,1.28716937125808,0.403562839654195,3.1895141097754,0.0014251218195541,0.0231545332720055
LOC101929319,874.949602954654,0.756558455181367,0.237636908803149,3.18367403023271,0.0014541866965526,0.0235502462322589
ZNF99,186.311098790185,0.726068877511907,0.22811827892748,3.18286145645842,0.0014582737277788,0.0235614692333333
RASSF2,46166.1733824848,-0.674093853282997,0.212034864561758,-3.17916515605224,0.0014769990871148,0.0237867034407605
LINC00330,227.740703955819,0.645004833671005,0.202947626792595,3.1781836716434,0.0014820083542636,0.0238159381326865
GOLGA6L22,13.7017999369298,-2.12442066016925,0.668901746539454,-3.17598312631098,0.0014932963688546,0.0239457298373432
SNORA4,48.922771240579,1.00344072559473,0.316300384580278,3.17242967290813,0.0015116916741992,0.0241886887739621
ENC1,1001.01040917832,-1.19230005069441,0.37645081750341,-3.16721333905354,0.001539073645711,0.0244954165191977
VN1R2,240.493512555747,0.75775329046397,0.239540002011273,3.16336847333043,0.0015595480370274,0.0247420636980747
FAM134B,370.306722130195,-1.05722471429677,0.334570837276133,-3.15994281780215,0.0015780010555566,0.0249023595148323
OSGIN1,215.384745840838,-0.832511006467599,0.263762257936107,-3.15629314437119,0.0015978818071729,0.0251628420172859
LOXL1,139.835744302894,-0.684294651724014,0.217728926640749,-3.14287431753657,0.0016729765622701,0.0261247114901929
LOC100129520,11.2345110400262,3.66389440674842,1.16656757185181,3.14074769019369,0.00168517142437,0.026287616581203
TNFAIP1,259.650199979366,0.594790887388435,0.189462419961405,3.13936076352027,0.0016931685696304,0.0263847678985354
C9orf40,61.580392397429,1.27325420461517,0.406136661335448,3.13503883256558,0.0017183136383926,0.0267207625540656
PDE1C,33.3142416157253,1.91344713735956,0.612275128014785,3.12514268473332,0.0017771883303087,0.0275215052646879
HSF2,72.9382454420307,-0.966706922592053,0.309797711450305,-3.12044565489673,0.0018057761464284,0.0278174092605736
ILF3-AS1,496.039317061373,0.459994410295911,0.147469529565231,3.11925054383822,0.0018131171641088,0.0278465667027344
IL1RL1,758.192243363655,3.11229162060674,0.998697708210032,3.11635001764939,0.0018310479631833,0.0280353370379397
TLR1,12410.1624980611,0.880448981363227,0.283059140445872,3.11047712494411,0.0018678536252525,0.0285110553872985
MT1E,17.3485033776119,1.98473701368127,0.638400323481834,3.1089223182979,0.0018777108022096,0.0286029634252831
PDE6A,608.506264765756,0.44772333506041,0.144115128492598,3.10670600473014,0.001891844424632,0.0287302198620554
NANOG,293.168351711071,0.562985681868124,0.181522407746289,3.10146658397678,0.0019256460500666,0.0291841052282961
VSIG8,71.158998785655,-0.968608844470105,0.312659353749335,-3.09796854901279,0.0019485210633337,0.0295008067182698
UCA1,106.208741288011,1.01830562803836,0.329146303838969,3.09377810463445,0.0019762523473983,0.0298600316684406
CABP5,20.7917804236967,1.97219172151899,0.639283075648221,3.08500537030364,0.0020354847783228,0.0304160165321925
NKD1,93.5393006204689,0.862208534465701,0.279626152108174,3.08343310511298,0.0020462710914364,0.030546587373966
LOC101929450,354.15030509732,0.519701684974656,0.168659663864563,3.08136322026579,0.0020605512234801,0.0307290003957589
AVPR2,64.5511916900539,0.861316521432006,0.279688338718461,3.07955821604355,0.0020730785063032,0.0308541115414177
HNF1A-AS1,439.784289512406,0.568267634569239,0.184621403135675,3.07801600961524,0.0020838371969499,0.0309548267853812
GCC2,3001.552213589,-0.475649197289001,0.154840195468298,-3.07187158896596,0.0021272121432946,0.031378293546618
GDF15,60.8514578291592,-1.16978508378453,0.380981417557402,-3.0704518117561,0.0021373517326973,0.0314963699503111
SLC38A2,10497.2564670448,-0.518510232219214,0.168981711084724,-3.0684399447183,0.0021517957386042,0.0316154973889705
CRYM-AS1,196.707739621284,0.530328132458762,0.17291350358887,3.06701397780768,0.0021620874659469,0.0317354432870734
ABCC6P2,19.3848623036705,-1.3920585734138,0.453949811693823,-3.06654730887455,0.0021654653755247,0.0317537710375625
ZEB2-AS1,10.3327626136986,2.76313519449722,0.901259031835601,3.06586130834054,0.0021704396662228,0.0317642460671068
MIR7848,41.1613424010586,-1.23581083354611,0.403073422716571,-3.06596953283891,0.0021696542192047,0.0317642460671068
FANCF,152.207405512248,0.653232110156022,0.213615269523206,3.05798415822076,0.002228313556981,0.0324519922609948
PKI55,85.6566231507634,-0.770612353560582,0.252432391595467,-3.0527475047478,0.002267566479959,0.0329592776955448
RFX5,1004.66681553511,-0.390900823724081,0.12827711899778,-3.04731527164128,0.0023089539716984,0.0333657273061422
TMEM205,318.849880922605,-0.624824360227206,0.205474985997405,-3.04087797935218,0.0023588940606679,0.0338903536866486
LINC00700,126.377900996817,0.638240847560958,0.210169783338813,3.0367869130457,0.0023911442526924,0.0342546918735855
SLC41A2,187.357432816094,0.660168727723654,0.217797717854464,3.03110948189452,0.0024365688151328,0.0347207640781772
LOC101928052,29.9107389293189,1.26485594400723,0.417301143083067,3.03103877133509,0.0024371395094186,0.0347207640781772
PDZD2,51.2525793104179,-1.01767723775265,0.335758943140816,-3.03097581923779,0.0024376476892544,0.0347207640781772
POMGNT2,25.1162554105127,-1.55553883304969,0.513541720057476,-3.02904082043342,0.0024533153177123,0.0348672622280188
IL1B,492812.247020395,3.96371827648872,1.30975321774956,3.02630924877531,0.0024755896623225,0.0350602741065685
ZNF266,755.522501948819,-0.562634269988612,0.185999422198162,-3.0249248268588,0.0024869493169632,0.035187737347128
LOC101927580,81.8114655935223,0.867435336604873,0.287224666382808,3.02005864443679,0.0025272574612471,0.0355103407883064
SEMA6B,224.784966412511,1.16622426865248,0.387188535471673,3.01203202525556,0.002595052183274,0.0362699280310839
CLEC5A,584.886464996409,1.27285085873895,0.422742363922569,3.01093755290655,0.00260442408829,0.03636683186205
KCNJ2,23889.3597738935,0.501408407170067,0.166587150963183,3.00988644244767,0.0026134538076185,0.036458780760538
FLJ22447,19.4641643484219,1.3632377084884,0.453778546429795,3.00419162433741,0.0026628755065545,0.0370943587464316
SIAH3,26.851639126269,2.05218561983229,0.684375725072838,2.9986242127654,0.0027120158206832,0.0376576274989288
LOC442132,30.439338246981,-1.26015229582799,0.420559158128716,-2.9963734506105,0.002732116123555,0.0378662153815759
MRS2P2,125.692100070171,1.08827781931402,0.363249026317784,2.99595522759075,0.0027358660010159,0.0378753439434854
RAB13,104.381509822349,1.13609269061833,0.379684268341562,2.99220374755244,0.0027697134301185,0.0381391841028231
ZNF677,228.622066533319,0.570487202326692,0.190629230995938,2.9926533268072,0.0027656370613058,0.0381391841028231
BTBD19,2201.88296167418,0.982989607510697,0.329360733062387,2.98453795135469,0.0028400696756979,0.0388568431868655
TMEM185B,3692.1763797616,0.717068316728323,0.240448372596742,2.98221322516882,0.0028617261188999,0.039113062766207
KBTBD12,459.881414438918,0.516346571732696,0.173345984736735,2.97870511691911,0.0028946921102704,0.0394233273428892
ZBTB49,158.982110103217,-0.862768946583649,0.289640403202905,-2.97875896126012,0.0028941835219152,0.0394233273428892
TULP2,779.228945023918,1.92904219998828,0.648684430368899,2.97377601446556,0.00294159713666,0.0399526758643095
MIR3181,11.3005582184221,2.33290208769614,0.785412294753249,2.97028974881156,0.0029751898547003,0.0402902764625528
METTL12,22.8553294623563,1.71525722379154,0.579311039252924,2.96085713471562,0.0030678420986714,0.0412540389697806
LINC00106,55.4044019606276,0.927911995668258,0.313650156290236,2.95842988456736,0.0030921057638068,0.0415064854089644
DNAJA1,14934.8373182943,0.719288897902076,0.243196853090258,2.95764064691711,0.0031000328855492,0.0415744518185214
CLK4,775.046063051734,-0.930760227243057,0.315815233598354,-2.94716697683676,0.0032069997982036,0.0426636824180291
SLED1,184.904853123663,1.02857361819115,0.349064794784294,2.94665527306117,0.0032123109675999,0.0426962508554534
SLC8A2,9.30734860025202,2.98477153779909,1.01478625845526,2.94128099679099,0.0032685787926644,0.0433282804755597
BCL2A1,55278.3402679963,0.747135218449807,0.254107280210928,2.94023539124746,0.0032796299049471,0.0434361640963384
SH3TC2,67.9291605785113,0.95758241000764,0.326072331230119,2.93671777177514,0.0033170583143971,0.0438004256245127
GINS4,439.657075940382,0.74029826474745,0.252254410273844,2.93472872860297,0.0033383940498233,0.0438638506299702
RAP1GAP,162.064220699184,0.689065447937768,0.235254508676895,2.92902121967044,0.0034003120832476,0.0444424663430961
LINC00624,19.3483844663258,1.47835919419229,0.505552764606124,2.92424312098082,0.0034529494307454,0.044967894236001
EIF1B,2406.98933237562,0.579621103011323,0.198228477642116,2.92400521814923,0.0034555895389564,0.044967894236001
MTMR7,68.3320559155933,-0.908422777738362,0.310825472151348,-2.92261368236909,0.0034710688363507,0.0450513921292416
KL,25.8457490563427,-1.88446041774329,0.645130600690515,-2.92105259884783,0.0034885092543485,0.0451598424566837
LINC01602,149.751550448229,0.940826592858762,0.32214944895403,2.9204662491694,0.0034950805254298,0.0452056685825973
EPM2AIP1,2438.76466875426,-0.720076190229239,0.246646087612381,-2.9194713656309,0.0035062560460038,0.0453109154367893
TSEN54,82.6535249099441,-1.23374823818548,0.422721836606535,-2.91858175127546,0.0035162766054917,0.0453617932679047
C11orf72,2052.70067227865,0.493037083704233,0.169334156705457,2.91162216351796,0.003595572756423,0.0462054583272053
MAPT,13.2062502355326,1.73364871682617,0.596389561521906,2.90690654008453,0.0036502223860997,0.0468063340016389
ANGPTL1,17.380728442087,1.4200207143085,0.488663430264163,2.90592793805106,0.0036616576672905,0.046819433582183
LINC00641,2822.27796917941,0.907167335384692,0.312166718386767,2.90603476268323,0.003660407804991,0.046819433582183
CDK5R1,277.493072626933,-1.48163110333082,0.510327817858056,-2.90329284723202,0.0036926116898177,0.0471068589651431
FBXL3,1956.15663047109,-0.72626400983365,0.250263417583624,-2.90199828982585,0.0037079056449666,0.0472615357977676
MGST1,25.2911152778012,-1.22983436144219,0.424098888165053,-2.8998764103422,0.0037330982073574,0.0474813941399052
DCBLD2,84.6547871277683,-1.05693512263822,0.364492888911602,-2.89974140728588,0.0037347063183872,0.0474813941399052
NUP210L,19.0596498688597,1.42439745437187,0.491348662403755,2.89895457820826,0.0037440912979231,0.0475601648432094
MC1R,53.5399670671087,1.17009343797966,0.403811347155833,2.89762396777848,0.0037600110709622,0.0477217405117106
LOC102723809,20.2465609313185,-1.99355555545753,0.688907801450948,-2.89379152226,0.0038062078413046,0.048103370794387
WFDC8,149.86325507271,0.722441810158638,0.249999651205816,2.88977127237621,0.003855222191694,0.0485582166762955
SCARNA10,71.3575505150012,-1.12052194810227,0.388121024361017,-2.88704264332766,0.0038888152057466,0.0488164151206221
HIP1R,590.895508320467,1.09864542382883,0.38059197130337,2.88667524978633,0.0038933585574175,0.0488323432857597
CCL3L1,100.155993311176,1.75641452035917,0.608641534173486,2.88579471124053,0.0039042673203712,0.0489280155871396
ID1,24.9088143991472,1.5153795146886,0.525283144566523,2.88488128805108,0.0039156128125978,0.0490289956962815
LOC100996351,266.483253404297,0.625335819332686,0.217156059802357,2.87966092174371,0.0039810307462819,0.0495982552375131
SH3GL1P1,77.4739896664778,-0.853028803576924,0.29636703430739,-2.87828504803328,0.0039984366724474,0.0497320150927513
UNC13A,45.6310427588333,0.989761529768081,0.343978247718252,2.87739569677319,0.0040097244279966,0.0498308503289286
SNORA40,34.3696389419738,-1.14394982334074,0.397758826677376,-2.87598853027743,0.0040276434686938,0.0500118626549797
LOC100288254,427.977103651455,0.415969338668101,0.144764399355701,2.8734228893253,0.0040605018808813,0.0503360470071355
TCEANC2,843.469639410589,0.463171466244089,0.161276236870122,2.87191389898989,0.0040799411176647,0.0505350181791815
FLG2,227.234611801672,0.566293875763043,0.197422336648577,2.86843872571055,0.0041250309096366,0.0509243261220286
SYDE2,142.788932916288,0.557847966050936,0.194678130516041,2.86548861226593,0.0041636624801109,0.051173122240555
LINC00957,138.617084566721,-0.807902689529286,0.28226566611215,-2.86220673118738,0.0042070239897281,0.051594859176658
LOC440600,201.207418899624,0.619906699105234,0.218619997710597,2.83554434908489,0.0045747662926975,0.0550633492518145
MAPK6,1387.87555274707,0.887856149413369,0.313464670944693,2.83239622104023,0.0046200560566781,0.0554295221023657
RNASEL,1929.38668443332,-0.545175253262206,0.192860750536501,-2.82678176739245,0.0047018358732491,0.0561396944577784
SLC22A18AS,27.9157302792388,-1.3936261892294,0.494167041179656,-2.82015203989038,0.00480009004587,0.0569937288419841
LINC01205,235.203828637507,0.500465873997197,0.177495452606878,2.81959828630452,0.0048083802995167,0.0570010933280551
LOC101927686,16.5525322901768,3.75388026414883,1.33516645934119,2.81154476124355,0.0049304230059261,0.0581642815603727
STEAP4,28011.9736630524,0.8067180116285,0.287032467409679,2.81054620374036,0.0049457487237774,0.0582590448007051
CD22,77.1744251122619,1.21864594912839,0.434848106556365,2.8024635056573,0.0050713953776088,0.059410620004934
FEZ1,124.2000717887,0.553404758013174,0.198215258511813,2.79193823002376,0.005239335692286,0.0609471241646347
DDX51,664.616580871325,0.403145861322343,0.144684678132174,2.7863756309708,0.0053301066994199,0.0617591602832355
